customer_id,first_name,last_name,email,segment,industry,country,acquisition_channel,created_at,is_active
CUST01064,Terri,Santana,deborahjones@example.org,Mid-Market,Technology,DE,Email Referral,2025-10-24,True
CUST01065,Nicholas,Todd,matthewthompson@example.org,SMB,Manufacturing,AU,Email Referral,2025-07-16,True
CUST01066,Sharon,Smith,qmorris@example.org,Consumer,Education,DE,Organic Search,2024-03-23,True
CUST01067,Jeffery,Landry,joelbautista@example.org,SMB,Manufacturing,FR,Paid Social,2023-06-12,True
CUST01068,Lance,Harvey,amandahess@example.com,Consumer,Healthcare,SE,Event,2025-07-17,True
CUST01069,David,Padilla,matthew02@example.com,SMB,Finance,NL,Webinar,2023-09-07,True
CUST01070,Katrina,Hernandez,lknapp@example.org,Enterprise,Manufacturing,UK,Organic Search,2025-11-22,False
CUST01071,Eric,Smith,qvalenzuela@example.com,Mid-Market,Healthcare,US,Paid Search,2025-07-08,True
CUST01072,Brittany,Young,tyrone97@example.com,Mid-Market,Technology,US,Direct,2024-03-07,True
CUST01073,Gabrielle,Powers,aaronsimmons@example.org,Consumer,Education,SE,Direct,2025-10-14,True
CUST01074,Tiffany,Hoffman,obolton@example.net,SMB,Technology,AU,Paid Search,2025-10-04,True
CUST01075,Julie,Thompson,wongdaniel@example.org,Enterprise,Technology,FR,Webinar,2025-01-21,True
CUST01076,Matthew,Graham,johntapia@example.com,Enterprise,Retail,US,Paid Social,2024-03-31,True
CUST01077,Bailey,Velez,shawjames@example.net,Consumer,Finance,US,Event,2023-08-24,True
CUST01078,Christopher,Reeves,ybrowning@example.org,Enterprise,Education,UK,Event,2024-11-05,True
CUST01079,James,Miller,jason84@example.org,Mid-Market,Manufacturing,UK,Organic Search,2025-04-21,True
CUST01080,Mark,West,stephen04@example.com,Consumer,Healthcare,FR,Direct,2025-07-18,True
CUST01081,Aaron,Barnes,kthompson@example.net,Mid-Market,Manufacturing,NL,Webinar,2024-04-18,True
CUST01082,Amanda,Stephenson,rjohnson@example.com,SMB,Education,SE,Webinar,2023-11-25,True
CUST01083,Dawn,Hunter,mjones@example.com,Enterprise,Healthcare,DE,Direct,2024-08-11,True
CUST01084,Donna,Bell,catherine77@example.org,SMB,Education,DE,Direct,2026-01-04,False
CUST01085,James,Nicholson,nathan71@example.com,Consumer,Finance,AU,Direct,2023-09-18,False
CUST01086,Antonio,Valenzuela,michaelspence@example.org,SMB,Finance,NL,Event,2023-07-06,True
CUST01087,Laura,Diaz,benjamin46@example.com,SMB,Manufacturing,FR,Direct,2025-10-31,True
CUST01088,Tammy,Mcclure,michael29@example.net,Consumer,Manufacturing,CA,Paid Social,2025-03-28,False
CUST01089,Deborah,Holt,robertsdaniel@example.com,Consumer,Retail,US,Webinar,2023-12-29,True
CUST01090,Michael,Stokes,coryanthony@example.com,SMB,Manufacturing,US,Direct,2025-03-28,True
CUST01091,James,Evans,hollywilliams@example.com,SMB,Technology,CA,Paid Search,2026-03-16,True
CUST01092,Lori,Howard,ortizteresa@example.com,SMB,Technology,CA,Direct,2025-11-20,True
CUST01093,Tami,Cannon,kfisher@example.com,Mid-Market,Technology,US,Email Referral,2024-05-29,True
CUST01094,Eric,Finley,whitetiffany@example.net,Mid-Market,Finance,AU,Direct,2025-06-17,True
CUST01095,David,Patterson,annettecole@example.com,SMB,Finance,UK,Direct,2025-01-07,True
CUST01096,James,King,fernandezkimberly@example.com,Mid-Market,Education,UK,Webinar,2025-10-22,True
CUST01097,Sharon,Schroeder,oalvarado@example.org,Consumer,Healthcare,SE,Event,2024-01-06,False
CUST01098,Dennis,Hale,vbarry@example.org,Enterprise,Manufacturing,CA,Organic Search,2023-06-06,True
CUST01099,Brianna,Garrett,ryanlarson@example.org,Consumer,Technology,US,Event,2025-05-09,True
CUST01100,Doris,Johnson,gwilson@example.com,Consumer,Retail,UK,Event,2023-06-02,True
CUST01101,Daniel,Smith,swansongeorge@example.org,Enterprise,Education,NL,Organic Search,2025-04-28,True
CUST01102,Alexandra,Rose,ylewis@example.com,Enterprise,Finance,DE,Paid Social,2024-07-13,True
CUST01103,Hannah,Johnston,bradytiffany@example.com,Mid-Market,Healthcare,US,Webinar,2023-08-29,True
CUST01104,Denise,Murphy,knguyen@example.org,Consumer,Retail,UK,Paid Search,2024-03-24,True
CUST01105,Geoffrey,Pugh,mooreroy@example.net,Consumer,Healthcare,DE,Paid Social,2023-06-06,True
CUST01106,Kimberly,Liu,dennisglenn@example.net,Enterprise,Manufacturing,NL,Paid Social,2025-02-26,True
CUST01107,Todd,Quinn,vbaker@example.com,Consumer,Education,DE,Event,2025-11-29,True
CUST01108,Susan,Garcia,lindsey00@example.com,Mid-Market,Retail,NL,Webinar,2024-12-19,True
CUST01109,Maria,Bell,kelly42@example.com,Mid-Market,Healthcare,UK,Paid Social,2025-01-19,True
CUST01110,Justin,Wright,davidholder@example.com,SMB,Education,UK,Organic Search,2023-07-27,True
CUST01111,Ruth,Smith,hooperchristopher@example.org,Consumer,Finance,AU,Paid Search,2024-07-15,True
CUST01112,Renee,Collins,dhodges@example.net,Enterprise,Finance,DE,Paid Social,2024-10-07,True
CUST01113,Rebecca,Taylor,jennifer26@example.org,Consumer,Manufacturing,DE,Email Referral,2023-08-21,True
CUST01114,Laura,Hudson,heatherchavez@example.com,Mid-Market,Healthcare,AU,Paid Search,2024-03-15,True
CUST01115,Brent,Smith,gonzalezashley@example.com,Enterprise,Technology,US,Paid Search,2025-06-11,False
CUST01116,Shelly,Barry,qgonzalez@example.org,Mid-Market,Finance,US,Paid Social,2024-01-24,True
CUST01117,Jimmy,Rivera,caseronald@example.org,Enterprise,Finance,SE,Email Referral,2024-08-22,True
CUST01118,Michael,Schneider,salazarthomas@example.com,Mid-Market,Education,FR,Paid Search,2026-03-07,True
CUST01119,Amy,Vincent,bfernandez@example.com,SMB,Manufacturing,SE,Direct,2026-02-14,True
CUST01120,Sarah,Martinez,castrojoseph@example.org,Mid-Market,Education,US,Email Referral,2025-01-12,True
CUST01121,Linda,Calderon,srivera@example.net,Enterprise,Finance,DE,Organic Search,2024-09-22,True
CUST01122,Karen,Moore,gsingh@example.org,SMB,Technology,SE,Webinar,2025-05-14,False
CUST01123,Emily,Dean,aguilarnicholas@example.net,Enterprise,Retail,CA,Webinar,2024-10-05,False
CUST01124,George,Harvey,rogersdonna@example.org,SMB,Technology,US,Paid Social,2024-05-31,False
CUST01125,Rachel,Davis,james70@example.net,Consumer,Healthcare,NL,Direct,2023-12-15,False
CUST01126,Felicia,Barr,hallrenee@example.org,Enterprise,Finance,SE,Event,2024-04-29,True
CUST01127,Allison,Peck,carrie70@example.net,Enterprise,Healthcare,FR,Direct,2024-06-10,False
CUST01128,Kendra,Hicks,rachelbowman@example.net,Enterprise,Technology,FR,Direct,2026-01-24,True
CUST01129,Carolyn,Jones,bennettnathan@example.net,Consumer,Retail,DE,Organic Search,2025-10-31,True
CUST01130,Nichole,Howard,david51@example.com,SMB,Finance,CA,Paid Search,2025-06-14,False
CUST01131,Sandra,Collins,morrisonnathan@example.net,SMB,Technology,CA,Email Referral,2023-09-06,False
CUST01132,Johnathan,Porter,brandonburns@example.com,Enterprise,Manufacturing,CA,Paid Search,2025-03-18,True
CUST01133,Stephanie,Christensen,zlong@example.net,Consumer,Education,DE,Organic Search,2023-12-31,True
CUST01134,Steven,Combs,karina45@example.com,Mid-Market,Retail,FR,Direct,2023-05-23,True
CUST01135,Richard,Schultz,dbush@example.net,SMB,Manufacturing,AU,Email Referral,2024-06-06,True
CUST01136,Lynn,Burns,hbyrd@example.net,Mid-Market,Education,DE,Direct,2025-03-13,True
CUST01137,Judy,Smith,brownmark@example.org,Mid-Market,Healthcare,CA,Webinar,2025-10-03,True
CUST01138,Paul,Armstrong,parkermichelle@example.com,Mid-Market,Retail,DE,Webinar,2023-08-14,False
CUST01139,Michelle,Mcbride,heidi78@example.org,Mid-Market,Finance,UK,Direct,2024-04-10,True
CUST01140,Edwin,Johnson,ythomas@example.net,Enterprise,Healthcare,AU,Event,2025-11-28,False
CUST01141,David,Stout,irobinson@example.com,Enterprise,Finance,NL,Email Referral,2023-10-21,True
CUST01142,Carol,Vasquez,kmiller@example.org,SMB,Healthcare,FR,Organic Search,2024-01-07,True
CUST01143,Elizabeth,Carter,barnesmarie@example.net,Enterprise,Manufacturing,CA,Direct,2024-10-05,True
CUST01144,David,Mitchell,zmann@example.com,Mid-Market,Manufacturing,FR,Paid Search,2023-05-17,True
CUST01145,Trevor,Bowen,debbie80@example.org,SMB,Technology,SE,Paid Search,2025-06-22,True
CUST01146,Sharon,Johnson,umartin@example.net,Consumer,Education,AU,Paid Search,2023-07-06,False
CUST01147,Robert,Carter,rthomas@example.org,Consumer,Retail,DE,Paid Search,2026-04-03,True
CUST01148,Matthew,Smith,brandon43@example.org,Enterprise,Retail,US,Paid Social,2024-07-14,False
CUST01149,Todd,Grant,paulvang@example.org,Mid-Market,Education,FR,Event,2024-03-10,True
CUST01150,Sara,Fry,william08@example.org,Mid-Market,Retail,SE,Webinar,2024-12-03,True
CUST01151,Angela,Gray,wrobinson@example.net,Consumer,Healthcare,NL,Email Referral,2026-03-14,True
CUST01152,James,Guzman,cunninghamjuan@example.net,Consumer,Education,AU,Email Referral,2024-04-29,True
CUST01153,Adam,Mays,martineznathaniel@example.com,Enterprise,Manufacturing,UK,Email Referral,2024-09-13,True
CUST01154,Derek,Smith,georgemayo@example.net,Enterprise,Healthcare,NL,Webinar,2024-12-24,True
CUST01155,Brenda,Cooper,dmoss@example.org,Consumer,Manufacturing,US,Paid Search,2024-09-29,True
CUST01156,Sarah,Jones,tbrowning@example.com,Consumer,Finance,CA,Email Referral,2024-09-06,True
CUST01157,Joseph,Green,lisamacdonald@example.net,SMB,Manufacturing,US,Webinar,2024-05-29,True
CUST01158,Leslie,Skinner,charles29@example.org,Mid-Market,Retail,SE,Organic Search,2023-06-09,True
CUST01159,Krista,Schmidt,heatherjohnson@example.org,Enterprise,Healthcare,DE,Email Referral,2025-05-15,True
CUST01160,Laura,Dennis,andrewcummings@example.com,Consumer,Technology,DE,Email Referral,2023-06-27,True
CUST01161,Jeffrey,Lawson,clucas@example.net,Mid-Market,Retail,UK,Paid Social,2025-12-29,True
CUST01162,Tanya,Elliott,stacy66@example.com,Mid-Market,Education,UK,Organic Search,2024-01-27,True
CUST01163,Ashley,Whitaker,shelia87@example.org,Consumer,Education,AU,Organic Search,2025-02-20,True
CUST01164,Kaitlin,Christian,butlerandrew@example.org,Consumer,Education,DE,Email Referral,2023-07-23,True
CUST01165,Emily,Rush,ann91@example.org,Enterprise,Healthcare,AU,Direct,2024-04-22,False
CUST01166,Tony,Trevino,carterjose@example.org,Mid-Market,Healthcare,DE,Paid Search,2024-10-07,True
CUST01167,Ashley,Graham,samuelsanchez@example.com,Enterprise,Retail,CA,Paid Social,2023-08-18,True
CUST01168,Jamie,Garcia,vmatthews@example.com,Consumer,Finance,DE,Organic Search,2026-02-08,False
CUST01169,Chad,Stone,angelalittle@example.com,Mid-Market,Technology,CA,Organic Search,2025-03-14,True
CUST01170,Kimberly,Brown,russell77@example.com,Consumer,Manufacturing,US,Direct,2025-08-27,False
CUST01171,Mark,Saunders,josesmith@example.com,Mid-Market,Healthcare,SE,Email Referral,2025-04-19,True
CUST01172,Jose,Estrada,wfleming@example.net,Enterprise,Manufacturing,US,Paid Search,2026-04-03,False
CUST01173,Ryan,Hoffman,sara48@example.org,SMB,Manufacturing,FR,Organic Search,2024-01-06,True
CUST01174,Michele,Anderson,yphillips@example.com,Enterprise,Education,AU,Organic Search,2024-12-20,True
CUST01175,Victoria,Cooper,sean83@example.com,Enterprise,Education,CA,Paid Social,2024-02-04,False
CUST01176,John,Tran,robert75@example.net,Enterprise,Technology,NL,Paid Search,2024-08-29,True
CUST01177,Karen,Morgan,paula63@example.net,SMB,Manufacturing,DE,Email Referral,2024-09-21,True
CUST01178,Michelle,Wright,pdavis@example.org,SMB,Technology,UK,Event,2024-03-12,True
CUST01179,Elizabeth,Johnson,eric11@example.org,SMB,Retail,UK,Event,2023-08-11,True
CUST01180,Melanie,Rodriguez,aprildavila@example.com,Enterprise,Finance,SE,Paid Search,2025-04-12,True
CUST01181,Rebecca,Phillips,wilsontroy@example.org,SMB,Finance,NL,Direct,2025-10-24,True
CUST01182,Steven,Wade,ylewis@example.com,Mid-Market,Manufacturing,US,Organic Search,2023-06-15,True
CUST01183,Michael,Hernandez,boydthomas@example.com,Enterprise,Retail,CA,Email Referral,2024-06-27,True
CUST01184,Brian,Hernandez,iestes@example.org,SMB,Finance,AU,Paid Search,2025-08-20,True
CUST01185,Andrew,Trevino,maykelly@example.com,Consumer,Manufacturing,SE,Email Referral,2025-05-15,False
CUST01186,Evan,Ortiz,samanthapalmer@example.com,Mid-Market,Education,CA,Paid Search,2025-07-08,True
CUST01187,Robert,Murray,cynthia14@example.net,Enterprise,Retail,UK,Webinar,2024-12-24,False
CUST01188,Katherine,Bernard,rebecca93@example.org,Consumer,Retail,US,Paid Social,2025-06-27,True
CUST01189,Michael,Kim,traviswilson@example.com,Mid-Market,Technology,FR,Webinar,2026-02-20,True
CUST01190,Cindy,Martinez,megan66@example.org,Enterprise,Finance,CA,Direct,2024-03-02,True
CUST01191,Matthew,Gregory,flemingmichael@example.com,Enterprise,Technology,AU,Paid Social,2023-07-18,True
CUST01192,Nicole,Silva,hodgesbrian@example.com,Enterprise,Healthcare,FR,Paid Social,2025-04-30,False
CUST01193,Christopher,Mendoza,ycaldwell@example.org,Consumer,Retail,US,Webinar,2024-10-12,True
CUST01194,Amanda,Morales,jamiewalton@example.net,Mid-Market,Education,SE,Event,2026-03-03,True
CUST01195,Kristina,Wright,waynelee@example.com,SMB,Retail,NL,Webinar,2024-12-07,True
CUST01196,Matthew,Becker,jason94@example.org,SMB,Manufacturing,AU,Direct,2025-07-28,True
CUST01197,Dennis,Berry,nfinley@example.net,Mid-Market,Manufacturing,AU,Event,2024-12-01,False
CUST01198,Matthew,Ayers,umoore@example.net,SMB,Technology,DE,Paid Social,2023-11-22,False
CUST01199,Benjamin,Mitchell,sfreeman@example.org,SMB,Retail,DE,Direct,2024-06-10,True
CUST01200,Steven,Weaver,feliciaingram@example.com,Mid-Market,Manufacturing,UK,Event,2025-09-14,True
CUST01201,Nathan,Gray,vgarcia@example.com,SMB,Education,AU,Webinar,2023-04-22,True
CUST01202,Christopher,Simmons,vcarter@example.net,Consumer,Technology,SE,Paid Search,2023-06-25,True
CUST01203,Donna,Green,woodjason@example.org,SMB,Healthcare,CA,Paid Search,2026-01-10,True
CUST01204,Jason,Hernandez,kellychristina@example.org,Enterprise,Healthcare,UK,Email Referral,2024-05-09,True
CUST01205,Susan,Maxwell,jessicagrant@example.net,Consumer,Manufacturing,DE,Paid Search,2024-06-14,True
CUST01206,Ashley,Buchanan,bmiller@example.com,Consumer,Education,CA,Event,2025-04-05,True
CUST01207,Steven,Padilla,blozano@example.net,Enterprise,Manufacturing,DE,Paid Search,2025-03-04,True
CUST01208,Lee,Torres,tammyblake@example.org,Consumer,Retail,UK,Organic Search,2024-01-22,True
CUST01209,Michael,Robbins,nelsonjustin@example.com,Enterprise,Education,UK,Paid Social,2024-04-29,True
CUST01210,Penny,Smith,kprice@example.org,Enterprise,Technology,CA,Organic Search,2023-07-13,True
CUST01211,David,Walker,xchen@example.com,SMB,Education,FR,Paid Social,2025-05-21,True
CUST01212,David,Skinner,ksharp@example.org,SMB,Finance,AU,Event,2024-09-17,True
CUST01213,Billy,Castillo,powelltheresa@example.net,Enterprise,Finance,DE,Paid Search,2025-12-17,True
CUST01214,Glen,Roberts,lesheri@example.com,Enterprise,Manufacturing,UK,Paid Search,2024-02-29,True
CUST01215,Brianna,Stevens,mrobinson@example.net,SMB,Finance,DE,Webinar,2025-02-06,False
CUST01216,Rachael,Castillo,dleonard@example.net,Mid-Market,Healthcare,UK,Paid Social,2023-04-22,True
CUST01217,Richard,Gomez,roy48@example.com,SMB,Manufacturing,SE,Organic Search,2023-12-31,True
CUST01218,Shelley,Maxwell,wattsmatthew@example.net,Consumer,Education,US,Organic Search,2024-10-01,True
CUST01219,Noah,Brown,michelle12@example.com,Enterprise,Retail,NL,Paid Search,2024-03-20,True
CUST01220,Breanna,Lloyd,cathy54@example.org,Consumer,Manufacturing,AU,Paid Social,2025-11-12,True
CUST01221,Christopher,Morgan,valerie55@example.com,Mid-Market,Education,UK,Event,2024-07-13,True
CUST01222,Antonio,Evans,sleon@example.com,Mid-Market,Technology,SE,Organic Search,2026-01-17,True
CUST01223,Joseph,Scott,dicksonamanda@example.org,Consumer,Retail,FR,Paid Search,2024-10-25,True
CUST01224,Christopher,Williams,brandonolson@example.com,SMB,Finance,NL,Paid Search,2023-06-15,True
CUST01225,Jennifer,Pitts,nicole73@example.com,SMB,Finance,SE,Email Referral,2024-12-10,True
CUST01226,Amanda,Carter,jjenkins@example.net,Consumer,Technology,AU,Email Referral,2023-11-09,True
CUST01227,Christian,Moody,angela67@example.org,Mid-Market,Finance,AU,Direct,2023-06-03,True
CUST01228,Melissa,Armstrong,apope@example.org,Enterprise,Retail,UK,Paid Social,2025-10-29,True
CUST01229,Janet,Johnson,davenportrodney@example.net,Enterprise,Finance,SE,Email Referral,2025-05-23,True
CUST01230,Anthony,Ramos,bethanymorris@example.com,Mid-Market,Manufacturing,FR,Direct,2023-04-20,True
CUST01231,Briana,Munoz,brandon57@example.net,Consumer,Retail,UK,Paid Social,2023-08-19,True
CUST01232,Lori,Price,kelsey64@example.com,Consumer,Retail,AU,Direct,2023-11-09,True
CUST01233,David,Herring,tammie71@example.net,Mid-Market,Education,UK,Webinar,2024-11-06,False
CUST01234,Jacqueline,Moody,brianvaldez@example.com,Consumer,Technology,SE,Paid Social,2026-01-30,True
CUST01235,Natalie,Knight,bennettjamie@example.com,Consumer,Healthcare,CA,Email Referral,2024-11-22,True
CUST01236,Derek,Myers,yucharles@example.org,Enterprise,Education,NL,Paid Social,2025-08-05,True
CUST01237,Scott,Le,amanda66@example.com,Enterprise,Technology,FR,Event,2025-05-10,True
CUST01238,Roger,Ross,jamesjuan@example.com,Enterprise,Healthcare,DE,Email Referral,2023-07-20,True
CUST01239,Jennifer,Gibson,fergusonbarry@example.org,Consumer,Manufacturing,SE,Paid Search,2023-10-04,True
CUST01240,Evan,Hunter,lambertbryan@example.net,SMB,Finance,CA,Email Referral,2024-05-28,True
CUST01241,Victoria,Morris,staylor@example.org,SMB,Technology,US,Direct,2024-04-14,False
CUST01242,Patricia,Alexander,jesse59@example.org,Consumer,Healthcare,CA,Organic Search,2023-05-16,True
CUST01243,Haley,Villegas,suzannewilliams@example.org,Enterprise,Technology,AU,Organic Search,2023-12-24,False
CUST01244,Matthew,Johnson,eschmidt@example.org,Enterprise,Healthcare,NL,Webinar,2025-09-26,True
CUST01245,Jeremy,Richards,martinrasmussen@example.net,SMB,Education,NL,Email Referral,2024-09-10,True
CUST01246,Mary,Ortiz,sharongonzalez@example.org,Mid-Market,Education,DE,Email Referral,2025-03-07,True
CUST01247,Alejandro,Freeman,pattersonconnor@example.net,Consumer,Finance,NL,Paid Search,2024-08-19,True
CUST01248,Linda,Lee,qhuang@example.org,Mid-Market,Healthcare,US,Organic Search,2024-06-29,True
CUST01249,Patrick,Newman,msteele@example.org,Mid-Market,Education,SE,Webinar,2024-11-24,True
CUST01250,Sarah,Martinez,eburke@example.net,Mid-Market,Technology,DE,Webinar,2026-01-23,False
CUST01251,Cheryl,Jensen,brett46@example.com,Consumer,Education,NL,Direct,2026-03-15,True
CUST01252,James,Ross,mitchell95@example.com,Consumer,Manufacturing,SE,Email Referral,2025-11-12,True
CUST01253,Jason,Payne,david41@example.com,Mid-Market,Retail,US,Direct,2025-03-24,True
CUST01254,Anthony,Chavez,rodneymendoza@example.net,Mid-Market,Education,CA,Email Referral,2026-01-21,False
CUST01255,Anthony,Nelson,jenniferrich@example.org,SMB,Technology,US,Direct,2025-06-24,True
CUST01256,Ricardo,Hernandez,nelsoncarlos@example.org,SMB,Technology,SE,Webinar,2024-09-16,True
CUST01257,Jeffrey,Burke,gonzalezjean@example.org,SMB,Retail,UK,Direct,2023-11-08,False
CUST01258,Roger,Kane,lsanchez@example.net,Enterprise,Healthcare,SE,Webinar,2023-05-13,True
CUST01259,Timothy,Campbell,xavier65@example.net,Enterprise,Education,CA,Direct,2023-09-08,True
CUST01260,Dennis,Taylor,tyler55@example.org,SMB,Manufacturing,US,Email Referral,2023-05-14,True
CUST01261,Brian,Nguyen,mreese@example.net,Consumer,Manufacturing,AU,Email Referral,2025-11-04,True
CUST01262,Gregory,Ortega,nfrost@example.org,SMB,Finance,DE,Organic Search,2025-01-26,True
CUST01263,Jason,Butler,tracybuchanan@example.org,SMB,Education,CA,Organic Search,2024-11-25,True
CUST01264,Frank,David,vicki75@example.net,Mid-Market,Manufacturing,US,Webinar,2024-02-10,False
CUST01265,Rachael,Mathews,anthonynguyen@example.net,Enterprise,Finance,SE,Organic Search,2024-10-21,True
CUST01266,Stacy,Scott,kobrien@example.net,Enterprise,Finance,CA,Paid Search,2023-07-08,True
CUST01267,Jeremy,Alvarez,tlewis@example.net,SMB,Finance,US,Webinar,2023-07-02,True
CUST01268,Craig,Byrd,deleonkimberly@example.org,Mid-Market,Manufacturing,DE,Webinar,2023-08-09,True
CUST01269,Karen,Sanchez,millsjessica@example.com,Mid-Market,Finance,FR,Email Referral,2026-03-28,True
CUST01270,Dawn,Montoya,lzhang@example.net,Enterprise,Finance,UK,Paid Search,2024-08-14,True
CUST01271,Mark,Solis,tphillips@example.org,Mid-Market,Retail,NL,Event,2024-06-02,True
CUST01272,Randy,Stanley,chadharris@example.com,Consumer,Education,DE,Paid Search,2025-09-02,True
CUST01273,Jeff,Burch,wagnermartin@example.com,SMB,Technology,CA,Event,2025-10-25,False
CUST01274,Gary,Hunter,shannon91@example.net,Enterprise,Healthcare,SE,Email Referral,2023-12-16,True
CUST01275,Edward,Daniels,hamiltondeborah@example.org,Consumer,Education,FR,Email Referral,2023-12-28,True
CUST01276,Brian,Smith,davidwilliams@example.com,Consumer,Retail,CA,Paid Search,2025-10-08,True
CUST01277,Julie,Navarro,milesmelissa@example.net,Consumer,Technology,CA,Event,2023-06-23,True
CUST01278,Juan,Stewart,zimmermanamy@example.net,SMB,Manufacturing,US,Organic Search,2023-11-10,False
CUST01279,Chad,Alvarado,anitacoffey@example.net,SMB,Retail,CA,Paid Social,2025-04-23,True
CUST01280,John,Solomon,joshuajones@example.org,Enterprise,Finance,NL,Email Referral,2025-02-25,True
CUST01281,Martin,Davis,kaitlyn58@example.org,Mid-Market,Education,FR,Direct,2025-12-08,True
CUST01282,Kirk,Moran,jesusgregory@example.net,Mid-Market,Finance,US,Webinar,2024-03-23,True
CUST01283,Joseph,Estrada,lisa90@example.com,Enterprise,Technology,NL,Organic Search,2023-08-02,True
CUST01284,Amy,Haley,trivera@example.org,Consumer,Finance,FR,Webinar,2024-07-27,True
CUST01285,Jason,Martin,owenstodd@example.org,Mid-Market,Technology,US,Direct,2024-05-24,True
CUST01286,Andrew,Jacobs,akirk@example.net,Mid-Market,Manufacturing,UK,Webinar,2025-09-20,False
CUST01287,Julian,Williams,pcruz@example.org,Enterprise,Manufacturing,DE,Email Referral,2026-02-08,True
CUST01288,Ricky,Davis,xtucker@example.com,Mid-Market,Technology,DE,Paid Social,2024-04-12,True
CUST01289,Maria,Miller,tyler57@example.com,Enterprise,Education,SE,Paid Social,2026-01-02,True
CUST01290,Tammy,Garcia,ujohnson@example.com,SMB,Finance,DE,Event,2023-04-25,True
CUST01291,Bruce,Barron,kelly78@example.org,Enterprise,Retail,NL,Paid Social,2025-10-27,False
CUST01292,Lisa,Carlson,twilliams@example.com,SMB,Finance,DE,Email Referral,2023-07-13,True
CUST01293,Shane,Skinner,simmonssamuel@example.com,Mid-Market,Manufacturing,NL,Paid Search,2026-02-23,True
CUST01294,Andrea,Lopez,pbuckley@example.com,Enterprise,Healthcare,NL,Paid Search,2024-10-29,True
CUST01295,Cheyenne,Moore,burnettheather@example.com,Enterprise,Retail,CA,Organic Search,2023-08-06,True
CUST01296,Tyrone,Howard,zboyd@example.net,Enterprise,Manufacturing,CA,Event,2025-03-20,True
CUST01297,Thomas,Lewis,lisa80@example.net,Consumer,Healthcare,US,Organic Search,2024-10-03,True
CUST01298,Corey,Oliver,myerstammy@example.net,SMB,Healthcare,AU,Email Referral,2025-05-04,True
CUST01299,Shannon,Davis,howardricardo@example.net,Consumer,Retail,NL,Email Referral,2026-01-14,False
CUST01300,Raymond,Ramos,taylordonald@example.org,Enterprise,Manufacturing,FR,Organic Search,2024-05-19,True
CUST01301,Tara,Ross,tuckernicole@example.com,Consumer,Technology,AU,Paid Social,2025-12-05,True
CUST01302,Michael,Wallace,hshelton@example.org,Consumer,Technology,UK,Paid Social,2024-06-28,True
CUST01303,Jacob,Abbott,griffinsamantha@example.org,SMB,Technology,SE,Event,2023-08-17,True
CUST01304,Kimberly,Wright,timothylucas@example.org,Mid-Market,Healthcare,US,Email Referral,2025-02-20,True
CUST01305,Nancy,White,luke73@example.org,SMB,Education,NL,Organic Search,2025-06-23,True
CUST01306,Cassidy,Robinson,brownmichael@example.org,SMB,Retail,UK,Webinar,2025-07-21,True
CUST01307,Lori,Snyder,powellsandra@example.org,Mid-Market,Healthcare,US,Paid Search,2026-02-10,True
CUST01308,Diana,Ferguson,laura69@example.net,Mid-Market,Retail,NL,Organic Search,2026-02-08,True
CUST01309,Danny,Murphy,andrewsavage@example.com,SMB,Retail,SE,Organic Search,2023-05-30,True
CUST01310,Jessica,Hughes,gtorres@example.org,Enterprise,Finance,US,Email Referral,2023-09-14,True
CUST01311,Natalie,Mclaughlin,benjaminkelly@example.com,Consumer,Education,DE,Webinar,2023-10-23,True
CUST01312,Amanda,Torres,norrismichael@example.net,Enterprise,Technology,DE,Email Referral,2023-07-16,True
CUST01313,Breanna,Bradley,omartin@example.net,Consumer,Manufacturing,US,Paid Search,2024-05-01,True
CUST01314,Dawn,Kaufman,juan40@example.com,Mid-Market,Technology,DE,Webinar,2023-11-08,True
CUST01315,Kelsey,Sherman,danahoward@example.com,SMB,Technology,SE,Direct,2024-08-21,True
CUST01316,Gabriella,Davis,ijohnson@example.net,Enterprise,Technology,UK,Email Referral,2024-11-21,True
CUST01317,Matthew,Taylor,jessicalee@example.org,Mid-Market,Technology,FR,Email Referral,2023-07-11,True
CUST01318,Theodore,Price,jillzimmerman@example.com,Consumer,Finance,UK,Webinar,2024-10-04,True
CUST01319,Nicole,Lloyd,hessbrian@example.org,Mid-Market,Finance,FR,Event,2024-05-28,True
CUST01320,Jeffery,Andrade,kennedyjason@example.com,Mid-Market,Finance,UK,Organic Search,2023-07-25,True
CUST01321,Ashley,Wilson,joshuacook@example.com,Consumer,Healthcare,AU,Direct,2023-10-10,True
CUST01322,Gina,Pierce,kevin79@example.com,Mid-Market,Manufacturing,US,Paid Search,2025-04-10,True
CUST01323,Barbara,Goodman,christinahernandez@example.org,Consumer,Healthcare,US,Email Referral,2024-11-09,True
CUST01324,Briana,Turner,ugreen@example.net,Enterprise,Healthcare,UK,Webinar,2023-11-11,True
CUST01325,Bryan,Martin,jeanettehaynes@example.org,SMB,Retail,SE,Webinar,2025-10-26,True
CUST01326,Todd,Johnson,bvance@example.net,Mid-Market,Education,CA,Direct,2025-07-19,True
CUST01327,Samantha,Hunt,cshepherd@example.com,Mid-Market,Healthcare,US,Direct,2024-04-14,True
CUST01328,Lori,Garcia,plambert@example.com,Consumer,Manufacturing,UK,Webinar,2024-03-29,False
CUST01329,Tammy,Stewart,fergusonmatthew@example.net,SMB,Finance,NL,Organic Search,2023-11-25,True
